id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
6167,A,B,A,A,B,D,A,E,E,K,0.6653414620692385,0.5521889511753061,0.21450310635562347,0.4279163460054967,0.5531649233026142,0.8769591203279943,0.6850049388277809,0.8253342286720576,0.8601789150506801,0.8186641658858302,0.6463856563606535,0.5886311264074484,0.7585507862327258,0.19894356758931536,7.977441515713646
6168,A,A,A,C,B,B,A,E,E,I,0.3525150210182557,0.7087219282273075,0.4973499664883877,0.17309606582707993,0.7589818111496129,0.20812423169534566,0.3914632285900148,0.24345639828186216,0.29670097269978324,0.2824686476194477,0.34923094570908425,0.2325596833121711,0.3929072810975374,0.4969495566218362,7.036009619688207
6169,A,A,A,A,B,D,A,E,A,I,0.8918056141421449,0.761395434081338,0.18396102776870105,0.7372712369364579,0.5039352901141766,0.5600875195082654,0.7761102018900575,0.4785581723413592,0.4586772925210663,0.7033291571078475,0.5591811533401139,0.4604503605839899,0.32270005080290176,0.7115578276310619,7.332911412579313
6171,A,A,A,C,B,D,B,E,C,K,0.2719694125858844,0.6180960618368396,0.4216455778020255,0.3558201509190521,0.4447140684007057,0.8080188743639937,0.4828248395018481,0.4560990929208211,0.28681030141211944,0.5317267744779332,0.3409667589825504,0.1969517832985248,0.631834752779401,0.3116187411017196,8.409105290960918
6172,A,A,A,C,B,D,A,B,G,K,0.7130453317127841,0.4904268241213658,0.26761812963220444,0.3872450932774691,0.41757270631386345,0.9805051759204336,0.436209675571564,0.2974460245887484,0.9044161615998444,0.7873327000322436,0.6949513558460269,0.6595431488693484,0.8646746403448015,0.8019016981865009,7.3699570663081015
6173,A,B,A,C,B,B,A,E,E,I,0.4919941214445545,0.5534387107811116,0.4369650148647301,0.9082687125000092,0.9052492740829948,0.38555104587037176,0.4238721004533288,0.24338971567996465,0.40908914905645016,0.34836565228641336,0.3533279556646379,0.29196138484132694,0.34237841716507106,0.3451423830113137,6.684271895794453
6174,A,B,A,C,B,D,A,E,C,L,0.2653796648700032,0.7824478722169657,0.21946851051923075,0.180766939218848,0.6799107538202156,0.5964409664298749,0.7168482173055919,0.26963809970396874,0.4280782952052867,0.7287900890390642,0.7395204965701336,0.6932487139170425,0.7718840142476332,0.7169569224708969,8.294913100854895
6175,A,B,A,C,B,D,B,E,C,I,0.4461306815923368,0.5513569347225965,0.5488281602992524,0.21570731451500896,0.529985155912074,0.7917504835806006,0.4967422965283341,0.271843801896403,0.4818244685398329,0.5651684577658039,0.7403930316048806,0.5241397736976727,0.3222695375732881,0.6779967506587399,8.368266701034928
6180,B,B,A,C,B,D,A,D,A,H,0.9279276169132328,0.4220027774012122,0.3941208457041401,0.7895677588070524,0.278416554804424,0.8312212387272754,0.4663252081778319,0.8766684149410227,0.9145840058520368,0.2518878502720691,0.8129393251613071,0.9141730106260147,0.8310589591530256,0.4405852480691561,9.106043387617564
6183,A,B,A,C,B,D,A,E,G,A,0.8609823352726502,0.2962410107831808,0.18830910779227916,0.21691824201670926,0.7370431426404538,0.8561858833877655,0.31642284160545603,0.6326503754765431,0.904713922162542,0.8235408406032841,0.5334684668374782,0.6822788435105944,0.8371724039689965,0.72797914842188,8.266507185195817
6185,B,A,A,C,B,D,B,B,E,I,0.8335395534801979,0.616933107781943,0.24823033441441356,0.6986164167964547,0.2659287835870138,0.2742967042703464,0.23514394582675185,0.2695624492594453,0.28748417787343394,0.2831240213177346,0.2729553434527134,0.24001229854560616,0.6863295196059472,0.7064369188011593,8.112476552863985
6186,A,B,A,C,B,D,B,D,C,F,0.8529452435859478,0.614807687877412,0.4520862733245895,0.7994235398225572,0.5243400415155977,0.7646920387400373,0.4064625999400326,0.3174153593990547,0.7900912643573168,0.8167338312840673,0.7046033548373279,0.7349027536883269,0.6980252516208499,0.468865629546225,8.25104694400552
6188,A,A,A,D,B,B,A,E,C,K,0.4886207653024792,0.6742082968007883,0.5467408511863574,0.3534925381955813,0.4164266984143736,0.3721096485177213,0.4436968645478826,0.5733596890078076,0.3629619805805455,0.3083794938853086,0.6814562635605751,0.2571085945583165,0.3665992173535493,0.7333965595639498,7.196230897252873
6192,A,A,A,D,B,B,A,E,C,K,0.2772186356998103,0.486973261184865,0.8011000595970517,0.15723331473759253,0.2797962828203672,0.2463077113794947,0.5865699874728322,0.3567051891807997,0.20404129075762734,0.404631400227452,0.2648155766924351,0.4057368817400674,0.2932500236900075,0.7252051616365963,8.61878531218348
6193,A,B,A,C,B,B,A,E,C,H,0.4286883408567856,0.55266914512261,0.6169818518570434,0.8015447919340816,0.26021574315449325,0.3290711445621543,0.3846953692720179,0.2668508600095832,0.22253945493295074,0.4954719516269295,0.6824063755862458,0.3597251188981225,0.3259255661842441,0.31326125294853696,7.128148114279858
6194,A,B,A,C,B,D,A,E,E,L,0.5802088947724378,0.6182204599083919,0.2749236012910616,0.7629755709913374,0.8189153903650707,0.4695412438422185,0.3840380151976451,0.5747606437906557,0.2996459073867492,0.3630008002035456,0.5899719537765759,0.66638026582097,0.35019460120624546,0.2187503261167488,6.310181512960361
6197,A,B,A,C,B,D,A,E,C,F,0.31725181170717504,0.7590491809148123,0.3279881540944927,0.18060139559394314,0.6817802361899579,0.4060530502871785,0.3513372288767911,0.2677903168040213,0.4199936627317032,0.3597690395946507,0.911837507401424,0.8032492382666027,0.7226243906789647,0.30560944914082216,7.8049532314065075
6198,A,A,A,C,B,B,A,E,E,F,0.3782474622501388,0.4869181091668752,0.20515016397395466,0.22347346261602652,0.43615809083501,0.24078094809109146,0.39945378102138296,0.4219134163074028,0.5908482489941528,0.4690200473209229,0.5446087256180882,0.4300585322354197,0.3227709452473232,0.3010408057430624,6.130439737943925
6199,A,A,A,A,B,B,A,E,C,F,0.5239142859312006,0.7515914640946303,0.6226795783200224,0.1917966265240219,0.47466219756239103,0.3905712722618321,0.8627038342138881,0.2384723608667957,0.4392286206119202,0.5007093793869049,0.8227169937578278,0.6997998956880466,0.35250139247475704,0.2041582446089593,8.145269327837168
6202,A,B,A,C,B,D,A,E,E,L,0.4740983966207391,0.13444342610896245,0.6191449953587417,0.7982963832098616,0.2789048976634628,0.3398337113319314,0.4250000990039808,0.775855738577307,0.4066717355006709,0.3167620758806328,0.6967611480901441,0.9588745291197752,0.3582692327015445,0.4084495698133692,8.25663002689386
6206,A,B,A,C,B,D,A,E,E,F,0.16537382845072904,0.7770151421143188,0.4876527656998296,0.5395603591098863,0.27684383962772524,0.3918202738680321,0.3413048093123315,0.24508749471404725,0.4592423248235917,0.3935181504902751,0.2521890231826033,0.4227135202258982,0.33866026001747834,0.7396150272792051,6.614838779922429
6209,A,B,A,C,B,B,A,E,E,F,0.3016636233856003,0.7236342632742268,0.4765237942102834,0.8209292364517079,0.41752038768719535,0.22472849638105308,0.2786566590831423,0.2275879709337111,0.30216471479860896,0.2130216824412749,0.19160918794028747,0.2313059145333444,0.452361459508915,0.2904304764019945,8.183385351268337
6210,A,B,A,A,B,B,A,E,C,J,0.4765771163393837,0.7721801418365781,0.5331374870456898,0.21302078762008148,0.838293354130107,0.3193430665159881,0.37089665341579797,0.3065001912605923,0.37360956008561097,0.5229234764560935,0.5991824400140902,0.3644077696822057,0.3759919663575512,0.7403217923947161,7.985050675977607
6213,A,B,A,A,B,D,A,E,A,F,0.5554034143292256,0.6493596180246249,0.4793346528043445,0.2025212518696712,0.27940581548468474,0.4084490612283723,0.30314212971024057,0.5893295397423879,0.4501667503589322,0.5732310547601718,0.5344636822122781,0.7095321113710805,0.3637778830997103,0.4532132299844965,5.176701811985183
6214,A,A,A,C,B,D,B,E,C,L,0.5754713618177,0.5530248612545177,0.31545506847440963,0.8497435222396671,0.7399668237861784,0.37759030475747735,0.4004760145425638,0.4616214171456933,0.4131205346270978,0.4360547335207848,0.3582788177936478,0.34513995617501,0.33701482695941803,0.7478091845366128,7.124261417790192
6216,A,B,A,C,B,D,A,E,A,L,0.8724797442468891,0.7377828056693015,0.1846694908032414,0.7978327900945594,0.4257951092161335,0.4890193408126529,0.8056249765944512,0.826721147857769,0.6356740647749834,0.8049733421442239,0.430234535521161,0.6691000279313698,0.8765820771224877,0.6999860058980765,9.163306851624244
6220,A,A,A,C,B,B,A,E,A,I,0.9699053520742542,0.029289220276092032,0.3203937311562267,0.7366698489560357,0.2784500839287901,0.5243786559002076,0.7652941053935824,0.2355015866342409,0.14932272527629292,0.7528437805391954,0.5168361430780962,0.8950980381901564,0.30299678358172355,0.791820022017251,7.369024456099888
6222,A,B,A,D,B,D,A,D,G,F,0.9819197400742766,0.08456881493323751,0.05607572265752332,0.1852805174235372,0.2775266032843697,0.8229343199090153,0.2952770316686325,0.5947410844510685,0.8674300561503979,0.7982158384863728,0.5840048423313312,0.6252209680427685,0.8784332951091375,0.2706652349779006,7.882121676267434
6224,A,B,B,C,B,B,A,E,E,H,0.4931026968229135,0.78355006389302,0.5201610716886726,0.3578474887347332,0.4211316942711184,0.3285064335867065,0.31386300676601925,0.36555136859941656,0.3240754786288685,0.5597639850207861,0.2910704396413521,0.3611608297738797,0.3445181119241276,0.3127065241544953,8.985585790672708
6226,B,A,A,C,B,B,A,E,C,I,0.28345565440535786,0.042926224297873766,0.4215411529211062,0.1704556692424991,0.41821335425424105,0.3048584888257868,0.3309699526924589,0.2942090488684836,0.15187656177673114,0.3603738672747817,0.13536899650275294,0.7088308229842386,0.2910915199196384,0.24499816147756906,7.239613520279696
6228,A,B,A,A,B,B,A,E,A,H,0.4778128485536072,0.6444080079014276,0.9405333758612732,0.2275653666763079,0.2792885510915321,0.36611913482336206,0.30797936368786816,0.3662991894175761,0.3017747746576712,0.7903197715912305,0.7117393238253517,0.3519246466128407,0.24744406539950006,0.7144256101169493,6.4046483355143735
6230,A,B,A,C,B,B,B,E,E,L,0.7555070801403233,0.617617213172139,0.16951904650628774,0.2125806312331944,0.4827504385987863,0.2445203492889016,0.3638424482175984,0.6693343736412566,0.07282097990784067,0.1940880314728845,0.19519236697659198,0.12814715259136794,0.21710456721704008,0.7680237659605539,8.082528933087408
6234,A,A,A,C,B,D,A,D,E,H,0.4056978088963322,0.07071985340548646,0.21626398380121206,0.5865452812107471,0.498995743485991,0.8671596126819369,0.3452902361087,0.7443809909262326,0.37230362121896177,0.8090603105268913,0.6209202762765237,0.7187113145168257,0.7626636849045516,0.8063478186801498,7.048150219379986
6239,A,A,A,C,B,D,A,E,E,F,0.1737861152281369,0.48377356003639505,0.15201148149164595,0.4650719564900863,0.4099907597133765,0.5557344158841866,0.4663308648840901,0.6382431728918618,0.2921521823510362,0.7406193260328615,0.6689038146086599,0.6736301615485798,0.7538737035502976,0.2018023634998206,8.035399074643644
6241,A,A,A,A,B,D,A,E,E,M,0.8444471028165372,0.616456076875489,0.03516804407550622,0.2387397262224983,0.3215338302833526,0.8830520868943771,0.40836159907304137,0.6804452091216451,0.9052644292049647,0.8147218145380231,0.7286593841484951,0.6995509967900935,0.8896231165133583,0.2712493744490828,6.822604204487156
6243,A,A,A,A,B,B,A,E,E,F,0.4689441879840653,0.7884559628678796,0.6700800742427535,0.2736787566561771,0.27871230752337817,0.6221545825348145,0.3543222090694005,0.477010085896012,0.4517638037327154,0.4949535328955613,0.3606796810102229,0.3915003044644563,0.4436547027570359,0.4243976778246323,8.482322385675007
6244,A,B,A,C,B,B,A,E,E,H,0.4954729768278937,0.6850941676851171,0.6572940066956472,0.2005290088881921,0.2808002575229375,0.3895804950524155,0.35139123647074794,0.4943154094973928,0.309750721498907,0.3080950070686333,0.3811245366080786,0.3771680550973607,0.3531774941434814,0.38878566390245184,7.332019029713847
6246,A,A,A,A,B,B,A,E,C,F,0.4964259548969086,0.6735077618491614,0.6265284132930975,0.3820470401544792,0.28092619621620435,0.3647776967839644,0.8020828871688379,0.35239051990339065,0.5334780452714374,0.5531209261559571,0.7502773819249403,0.7725314666680171,0.31983119526695103,0.19783653806558954,7.978159805202731
6248,A,A,B,A,B,D,A,E,C,F,0.4697725088959558,0.7409832245652607,0.5175020666500354,0.34022924006228705,0.2451298917274343,0.4491714188206432,0.326819695845515,0.31213313663479003,0.41963954255507335,0.8596408073697539,0.7319743896585166,0.6899022367457038,0.6646216053652286,0.2328493676123901,6.298281862261458
6250,A,B,B,A,B,D,A,E,C,F,0.4601283326528645,0.6325087597461094,0.10983195543686072,0.7329010956872718,0.2601207509957447,0.7239587318354904,0.7984688816375723,0.5283848780978083,0.6285770385758344,0.6957259823582278,0.5721434460466835,0.6703411273684883,0.6708094842475727,0.20311898443241425,8.06183901971369
6252,B,B,A,C,B,D,A,E,C,L,0.7603438338078153,0.2932923513106802,0.3263550572086874,0.6275279281525095,0.480391052158016,0.70692662436263,0.8999354189367288,0.4718912552556547,0.5691547737938648,0.7842796770771864,0.41997990846914496,0.5847825591652709,0.3641450501247005,0.2796427934158738,6.277988315432814
6253,A,B,A,A,B,B,A,E,G,F,0.5182088569136776,0.6177013252777933,0.6081002725724134,0.3514191760073193,0.28075394032754697,0.35342098672656713,0.4508995151842341,0.2712679601041967,0.42972669812108055,0.8765622896743495,0.484950071524081,0.30199803572086703,0.7145588221848698,0.8194453987953051,6.595997696039241
6254,A,A,A,C,B,D,A,E,C,F,0.314598358239809,0.7608837499632232,0.5168593120705235,0.3404732404243576,0.4164852812525771,0.459608045393322,0.40972575052004906,0.2517327164282349,0.40453985233768136,0.4554969615597613,0.8959132004672578,0.4831774170483831,0.2013769384856682,0.2417149862085107,7.591782387581491
6258,A,A,A,C,A,D,A,E,A,I,0.9584275403263,0.6525494724738793,0.7946487526479844,0.6103091799948033,0.4721952089906906,0.8717086116617366,0.5639563923239689,0.29429345246791905,0.9281180545786688,0.8252274111411901,0.4742956994176445,0.4631170733508896,0.7958919525517077,0.23827590347420774,7.540677062802147
6261,A,B,A,A,B,B,A,E,C,F,0.4911492806307382,0.2918951958271307,0.5704447517888221,0.16684982768405016,0.2788584105434207,0.6067275563689676,0.898782412088024,0.6606186994540765,0.4530780733853561,0.5205960042656085,0.5993004970402487,0.7107179895691079,0.8749591977603316,0.35372899837968325,7.176743923859035
6262,A,A,A,C,B,B,A,E,C,I,0.4983881832885038,0.6157799087596535,0.8294798431866904,0.1936268228829332,0.7027837936031207,0.35199719392679424,0.4188046753967595,0.5631193786680103,0.5119932744037052,0.5109189724022999,0.7088824418861421,0.3648800110280727,0.6220604045539184,0.3797258887484684,6.465252616667537
6263,A,A,A,C,B,D,A,E,C,F,0.8414611670549214,0.4834099772532091,0.4340865249357621,0.3972569260696873,0.27779381355248506,0.9482963695170626,0.9797226290274771,0.33237315712193605,0.9048209524206028,0.8366051269312784,0.7618801447369665,0.7616730621102108,0.79250597780139,0.6647411627377932,7.485185559304116
6264,A,B,A,C,B,C,A,E,G,F,0.6295518973795403,0.3574417363929813,0.2065246714808171,0.1976950903521385,0.6973191560548045,0.5225143098817837,0.4544219992749855,0.2959028591221785,0.6054061859508134,0.6568869441514336,0.7161277646292596,0.7165106193996561,0.739593286940981,0.3877475908956827,8.360517455227793
6268,A,A,A,C,B,B,A,E,A,I,0.3380760253007677,0.07761379396629711,0.6762329072765509,0.2037643021642465,0.5850403675127966,0.21383258242992745,0.28386411450728194,0.4181350798866209,0.2933555412204992,0.19038611696294636,0.1431166363968956,0.7960260089590601,0.3578667643844612,0.7492865775017681,7.426161539521665
6270,A,B,A,C,B,D,B,D,C,F,0.8680222739406194,0.7482568387559492,0.4049072519482902,0.19548348475862407,0.27845709708033195,0.6633256220865075,0.8149035879903186,0.372090974406654,0.4473053789593263,0.8244245731460275,0.6710274757641234,0.8755944361252314,0.7831662284696354,0.7851744087753341,8.021540627018958
6271,A,B,B,A,B,B,A,E,E,F,0.2932419700341021,0.6353017065079136,0.5453015312429402,0.41190551425814,0.28127458832282826,0.4135141458567807,0.3738517948392717,0.29291184529613185,0.3964269358676247,0.5392795608058463,0.3921045875726532,0.31644628952421056,0.30713678447596043,0.3681874281084908,8.208306659310336
6272,A,B,A,C,B,D,A,E,A,I,0.4555339320958875,0.35737754542445005,0.4983890858952262,0.7301707508261746,0.27884157819722066,0.5692529767842772,0.5319821080727937,0.5859807451421777,0.4536730654157298,0.7852828676258323,0.7309797635973594,0.7337445519434818,0.7300712017448138,0.33861845871475393,7.903702227946823
6274,A,A,A,C,B,B,A,E,C,F,0.4719333879752198,0.76687128447544,0.6212122756576317,0.20738420028243712,0.4651596266944686,0.40853750702649816,0.8666584356502676,0.30139024657895297,0.4725542988265323,0.3953690567806937,0.7094960022629268,0.7281575437746372,0.3633409211587825,0.38376537553051104,6.891785738686647
6275,A,A,A,C,B,D,A,E,F,I,0.5283377980310167,0.100970874829955,0.1975566460272523,0.3662299247694784,0.5780565034041673,0.4747025031743526,0.2583308072754856,0.2868275739525761,0.3703411235737576,0.3023734935256029,0.3625457367222947,0.3627437763065395,0.6659712251704064,0.30978861892333803,8.857157442705116
6276,A,B,A,D,B,B,A,E,C,F,0.4976994940031637,0.5535574716865899,0.31973532468501764,0.3565921201360235,0.2765848068703701,0.7253988906922892,0.5876958710804127,0.3246519777253956,0.27774412066497306,0.5661408314145124,0.6838756405376688,0.8014768866240615,0.7388856275626846,0.7149095992025233,7.928401074655096
6277,A,B,B,A,B,D,A,E,C,F,0.5423496082493154,0.648153304204098,0.4712558040450085,0.2607674153130973,0.8829514114106444,0.4589547990880612,0.6884570177349536,0.3076579898899204,0.4761550763239601,0.4056279106502748,0.7229538337127642,0.6884776898275013,0.3735045134447876,0.2020340781994907,6.493889846778144
6278,A,B,A,A,B,D,A,E,C,F,0.6411381466158425,0.642450395620651,0.5983582021286737,0.8091337099533588,0.27776110663944203,0.6278639023539909,0.7035986973595749,0.24407425901001584,0.4570970055823689,0.6923796253138161,0.6986505322308034,0.7036372900462015,0.6886112197511208,0.6689576250495052,6.355530237466598
6281,A,B,A,C,B,B,A,E,C,A,0.4699470556602766,0.2936851326365745,0.5295401349826578,0.2298138695821643,0.41587805802921823,0.3885616236010264,0.7959955398998245,0.5913421684296829,0.4542763481585202,0.40751335600776495,0.38048753056113904,0.4232493294295008,0.3734133274238092,0.8294252799147629,6.978020363368749
6284,A,B,A,A,B,D,A,E,E,F,0.8383305680289851,0.6691631201180499,0.4532916171469842,0.20048546108330945,0.2765387790775197,0.4661530964125944,0.3724666336989041,0.28052295835022806,0.3003130238144401,0.4256356690254757,0.2625042911324879,0.2501839210442593,0.4666867775148344,0.7687442600881615,7.619333668336493
6285,A,B,A,C,B,B,A,E,C,F,0.6139531920144344,0.6183633326981953,0.9364000931816536,0.17655018560322205,0.564559040499133,0.4646038182679861,0.38728306151835773,0.2442198361071841,0.15860948646197276,0.30818438510118484,0.7533862357717583,0.8759236497955988,0.36441547250003226,0.7802374597660099,6.600820431508727
6286,A,A,A,C,B,D,A,E,E,F,0.2718534615110681,0.3547990844506565,0.08722314995564201,0.5427549638901376,0.6830441650504481,0.7090444172089883,0.3276144780785457,0.6990056185590956,0.3013953663211389,0.8168920228221375,0.3846637787963217,0.3274192407624572,0.7914721030093822,0.8140090403353668,6.355536742291265
6287,A,A,A,A,B,B,A,E,C,F,0.4559526337039426,0.6556225869943219,0.7272489810057946,0.1802403129378476,0.2807233207073995,0.4727727371076677,0.43032027353412905,0.2600543601181161,0.4265446316045525,0.3702756437639097,0.7314616534380224,0.33643455018790996,0.8103812526200618,0.7400818106160297,7.509847342333918
6289,A,B,A,C,B,B,A,E,E,H,0.4770464137757375,0.050401850157180905,0.2623858104176464,0.5741966245103631,0.3009014934858209,0.3162442599693236,0.3155916213236529,0.2584814150869267,0.3239039637920689,0.4521962442845784,0.4754980135575266,0.34035995802939195,0.16930693115475767,0.26041029993762704,7.012683377256959
6293,A,B,A,A,B,B,A,E,C,I,0.5829314704015987,0.7397190895178322,0.6305026525254787,0.2327764252252425,0.7408641851786812,0.4070051966647612,0.6615937448250998,0.25229239152779986,0.4506190406512943,0.4343483962687947,0.3408157785249381,0.5927079258890362,0.34627674102296035,0.6808371081709054,5.306035434788348
6294,A,A,A,C,B,D,A,E,A,I,0.5241811499326713,0.19070638591771708,0.3364250032495941,0.5116449397642594,0.28043159311683696,0.5175479298362903,0.3766171784297944,0.2897983541188208,0.5639920328935194,0.4604135916870398,0.370077867821267,0.6310101011421505,0.2927668288294452,0.7496559926126153,7.8110403827874
6295,A,A,A,A,B,B,A,E,C,I,0.4920959422147608,0.3550120646303432,0.5461289423423288,0.1972368151483303,0.5559341862331801,0.33570057254817376,0.4247678530802873,0.26011421458177725,0.3552764919428354,0.4441248877607203,0.5846684311692032,0.3278783796203201,0.3390106547939995,0.2289873028657983,6.815132968188173
6296,A,B,B,C,B,D,A,E,C,F,0.16456578822551493,0.6168117835847117,0.4866622053211601,0.4184214993901335,0.4331434353794253,0.21690623650626406,0.12969373454003255,0.3209047340034245,0.4975343473239638,0.3809224504038229,0.13168630782300295,0.2996262135994465,0.3816600315889964,0.3557754009000163,7.357749190698917
6297,A,B,A,C,B,B,A,E,E,I,0.3677892637544575,0.2961781017471483,0.5066785106791492,0.18801927087701795,0.7907288221842046,0.22555331982310306,0.3047332248963052,0.2301788952294628,0.2807512075748235,0.33950426499781905,0.5638298278051302,0.2230620008103216,0.3295642989498833,0.29362927527437893,6.676895736464456
6298,A,A,A,C,B,B,A,E,E,I,0.4210677801987603,0.04358984205203534,0.16847611336953272,0.4639293790535416,0.4173524897990345,0.22448279591335127,0.3275750902446663,0.5814636844529107,0.12663934123282589,0.5016982050879351,0.3817141751607283,0.4426780216628016,0.3517794844801662,0.8163831473626778,6.097209674370529
6299,A,B,B,C,B,B,A,E,A,L,0.6339667871634524,0.5513228510824201,0.9262976907587984,0.6658187312158016,0.28016953996041577,0.6677503358093662,0.5688161841290267,0.4678518978190967,0.6691635822697481,0.4018688436443206,0.6983690975836256,0.7149593947281442,0.11352184886860812,0.7163030128413886,7.290845434266997
6300,A,B,A,A,B,B,A,E,C,I,0.29542481001334964,0.7590362927563672,0.6506574277767301,0.1931047569560777,0.6807853661416264,0.4417535778001753,0.3939705549858253,0.652836204794741,0.4698883536970618,0.3193176842245496,0.46615746765314,0.2930719482677669,0.5249877022320188,0.664008552153647,8.808526475255885
6301,A,A,A,C,B,B,A,E,C,A,0.6961367483802148,0.6164266983847277,0.51294858757987,0.2114246154925568,0.4872600479770384,0.4307626951013023,0.4573309479976608,0.26243748899926683,0.4819847116546699,0.4327571258075616,0.7059053621455897,0.3807315033187426,0.3464859541439309,0.6624483177976184,7.246606794164812
6302,A,A,A,C,B,B,A,E,E,I,0.35891056988467257,0.7242216560937669,0.596779487288312,0.2940043627417223,0.345196481533424,0.19846397761350554,0.2928489230111488,0.2387265108745908,0.3197292831624677,0.3155168747702482,0.3176313487162436,0.3396975519390788,0.3179531440694063,0.7098646596673666,7.930771678554412
6306,A,A,A,C,B,B,A,E,E,I,0.4535695033613288,0.07908719825322587,0.5499672964887783,0.47463144487871206,0.4213870669560935,0.15655880488205806,0.38124516202615133,0.5178177734631051,0.2907387905345893,0.34476960253196703,0.12936363185277872,0.2215466115332919,0.3288305421527603,0.24197422198129806,6.302282296095088
6308,B,A,A,A,B,B,A,E,C,F,0.4988733335812538,0.7568098251997796,0.5649650257180595,0.3423938904466554,0.2811199930102153,0.367741650549704,0.3242050837707333,0.35526204048558724,0.41184717664686304,0.4026507825264673,0.4441769949310037,0.3706755968835094,0.2850534296204462,0.7216600627738315,8.011556034919556
6311,A,B,B,A,B,B,A,E,D,F,0.3808908102797336,0.7498632236701226,0.5472573549354773,0.2572434089456679,0.697820576472974,0.37507240375582346,0.508174656673129,0.21726456378617506,0.23413354549368495,0.3459345976102082,0.2503996068692186,0.2106068697439836,0.3308773227064164,0.6556243147176739,7.542428859715843
6312,A,B,B,C,B,B,A,E,E,L,0.34613963115771784,0.42097626834436297,0.7659467297141128,0.7331992737612845,0.6967877319919453,0.26864436532213665,0.2851355988921401,0.2859316892332629,0.2780740387970033,0.18719820370291892,0.6260921198185524,0.5794688981157355,0.2877807067434388,0.8244474525187284,9.0480686439015
6314,B,B,A,C,B,C,A,D,G,O,0.7404589794706339,-0.0056537422796703605,0.17353255729447994,0.7444549037240513,0.3067281680249009,0.7191702249471625,0.4703453305318764,0.7360816548488145,0.6105541891201004,0.8270088265434719,0.5581645594100876,0.6084442174965258,0.6910786680807004,0.6934532724647433,6.326330468037462
6317,A,B,A,C,B,B,A,E,C,A,0.4859314330959203,0.04174377765311348,0.5489321001730388,0.3446073133208588,0.7870063672042045,0.3982173549495901,0.3271447348590839,0.25247054391025264,0.3674951121997179,0.4765277169641659,0.3270845117752814,0.3393743874627103,0.3153819076524975,0.8232375854657529,7.590944010568093
6318,A,B,A,C,B,D,A,E,G,L,0.8518674731492762,0.4195224684400517,0.2232412529221676,0.5978340453570142,0.4197968910227285,0.8632427370863668,0.292502318795403,0.6985947636964228,0.9319082442802926,0.8076216995198827,0.2442336022700039,0.9068485079993788,0.909766731466615,0.3507908592815975,6.037764785925657
6319,A,A,A,A,B,D,A,E,G,F,0.9883416696388649,0.6151391683007879,0.12656034416065898,0.7300985054465644,0.2790850769706291,0.9481346189705132,0.51683306973152,0.8612953545668116,0.8900056235126382,0.8277716724679551,0.6118585849458512,0.7317467985017396,0.8908632763862465,0.2808072709781995,8.004703409752137
6320,A,B,A,C,B,B,A,E,C,H,0.7239045678653941,0.6171811196624506,0.5469112873876227,0.7233556321383726,0.6590231249787758,0.7973133867403676,0.6629301260250443,0.8910464881033294,0.04153296042332777,0.34965641852361273,0.5427513697914959,0.6650343544941578,0.3775068436540351,0.498979864067349,8.089258595136176
6322,A,A,A,C,B,B,A,E,C,F,0.37119399199603603,0.2441479870698385,0.12587381042710302,0.3634409366232036,0.2959787552149357,0.4882531860314772,0.2296862100629303,0.2382978543094531,0.08013323333927164,0.2393910633331375,0.4103781534667144,0.2267931515694228,0.6206154801591214,0.4000181894092069,5.930806365396304
6323,A,B,A,C,B,B,A,E,C,H,0.5158184533387618,0.4878055083638791,0.7186528673499658,0.331375345752392,0.2391588356490633,0.3998290774626068,0.3279045300257073,0.25018865148844865,0.09240697967188366,0.32419773089882203,0.3402883228162468,0.3437931921607884,0.3193865153208301,0.7367258257820034,7.5878524611751885
6325,A,A,A,A,B,B,A,B,C,J,0.4929629801447802,0.6452601143698394,0.33247918609888816,0.21399768309854966,0.2784658597050745,0.6727890815977865,0.7855397470398745,0.6760893780130978,0.5311140600562528,0.5456860843279943,0.5592175877975215,0.8041820554344831,0.34950335583919045,0.70014649406074,8.662560080808001
6327,A,B,A,C,B,B,A,E,A,I,0.4577046782344784,0.7794761536136121,0.28136095202995137,0.4478780515403323,0.2831966602079252,0.3923605499044529,0.4230689057337952,0.7154151599896527,0.4371302563369303,0.5405677219667177,0.4873194758379308,0.42533030714925396,0.35300537937335624,0.3396531815404371,7.013156393414397
6328,A,A,A,C,B,D,A,E,G,F,0.9463888563378684,0.7508352868179116,0.04881683127797652,0.801279089895543,0.2792135821643605,0.9042047434182688,0.7225714945686326,0.8014283041440805,0.9289396060425806,0.8278166309675059,0.8064781429131961,0.8085372527242357,0.8214175508806087,0.5809817886234476,8.285993093626162
6330,A,B,A,C,B,D,A,E,C,F,0.5084478896465928,0.6180484803080538,0.40276957204883296,0.3922272306107321,0.7083259497188399,0.34011294160017913,0.3972124829331902,0.4435261039698972,0.4382861777991385,0.7317401090043945,0.3553958908682203,0.3523457885570988,0.7207896303660049,0.31539356038666305,8.235280683727217
